Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR14975,1. Seizure,China,4/30/2018 0:00,Large piece of hard coral seized at Chengdu Shuangliu International Airport,Scleractinia,"Stony Corals, Corales Pétreos, Coraux Durs",Coral - Raw,1,6.099999905,Kilograms,,,
MOR14976,1. Seizure,China,5/14/2018 0:00,3 Nautilus shells seized at Xiamen Gaoqi International Airport,Nautilidae,,Shell,3,,,,,
MOR14978,1. Seizure,Italy,4/13/2018 0:00,"Two divers arrested when caught fishing 20k of date mussels in waters off Marina Grande, Sorrento",Lithophaga lithophaga,"Date Mussel, European Date Mussel, Dátil de mar, Datte lithophage",Individual - Live,,20,Kilograms,,,
MOR14979,1. Seizure,Italy,4/25/2018 0:00,"350 sea urchins, weighing 20kg, seized from a car in Vieste, driver of the vehicle fined",Echinoidea,Sea urchin,Individual - Dead,350,20,Kilograms,,,
MOR14980,1. Seizure,Italy,4/27/2018 0:00,8kg of date mussels seized from a car in Vieste,Lithophaga lithophaga,"Date Mussel, European Date Mussel, Dátil de mar, Datte lithophage",Individual - Dead,,8,Kilograms,,,
MOR14981,1. Seizure,Italy,5/1/2018 0:00,225kg of various seafood products including mussels and oysters seized from a refrigorated van in Trieste,Bivalvia,,-,,,,,,
MOR14981,1. Seizure,Italy,5/1/2018 0:00,225kg of various seafood products including mussels and oysters seized from a refrigorated van in Trieste,Mollusca,,Individual - Dead,,,,,,
MOR14981,1. Seizure,Italy,5/1/2018 0:00,225kg of various seafood products including mussels and oysters seized from a refrigorated van in Trieste,Lithophaga lithophaga,"Date Mussel, European Date Mussel, Dátil de mar, Datte lithophage",Individual - Dead,,15,Kilograms,,,
MOR14984,1. Seizure,Mexico,4/1/2018 0:00,20kg of sea cucumber seized at Tijuana Airport in postal package,Holothuroidea,Sea Cucumber,Individual - Dead,,20,Kilograms,,,
MOR14985,1. Seizure,Mexico,5/1/2018 0:00,"84kg of sea cucumbers seized in ​​Dzilam de Bravo, Yucatan, four people arrested",Holothuroidea,Sea Cucumber,Individual - Dead,250,84,Kilograms,,,
MOR14989,1. Seizure,Sri Lanka,4/19/2018 0:00,10 kg of oceanic whitetip shark fins seized at Oluvil fishery harbour - 5 suspects arrested,Carcharhinus longimanus,Oceanic whitetip shark,Fins,,10,Kilograms,,,
MOR14990,1. Seizure,Sri Lanka,3/31/2018 0:00,"50kg of Ocean thresher shark meat and 5 thresher shark fins seized at Cod Bay Fishing harbour, six people arrested",Alopias,,Meat,,50,Kilograms,,,
MOR14990,1. Seizure,Sri Lanka,3/31/2018 0:00,"50kg of Ocean thresher shark meat and 5 thresher shark fins seized at Cod Bay Fishing harbour, six people arrested",Alopias,,Fins,5,,,,,
MOR14991,1. Seizure,Sri Lanka,3/26/2018 0:00,"7kg of shark meat and 8 shark fins seized at Cod Bay Fishing Harbour, one person and trawler detained",Elasmobranchii,,Meat,,7,Kilograms,,,
MOR14991,1. Seizure,Sri Lanka,3/26/2018 0:00,"7kg of shark meat and 8 shark fins seized at Cod Bay Fishing Harbour, one person and trawler detained",Elasmobranchii,,Fins,8,,,,,
MOR14994,1. Seizure,Sri Lanka,2/13/2018 0:00,127kg of oceanic whitetip meat seized at Beruwala Fisheries Harbour,Carcharhinus longimanus,Oceanic whitetip shark,Meat,,127,Kilograms,,,
MOR14995,1. Seizure,Brazil,5/30/2018 0:00,"1.3 tonnes of Arapaima fish, 50 bodies, seized in Santarém",Arapaima gigas,"Arapaima, Giant Arapaima, Pirarucu, Arapaima, Paiche, Arapaïma, Paiche, Pirarucu",Individual - Dead,50,1.299999952,Tonnes,,,
MOR15000,1. Seizure,Kazakhstan,4/1/2018 0:00,"8kg of black caviar seized in Atyrau, one suspect arrested",Acipenseridae,"Sturgeons, Esturiones, Esturgeons",Caviar,,8,Kilograms,,,
MOR15005,1. Seizure,India,5/26/2018 0:00,"13kg of elephant teeth seized, suspects arrested at the scene",Elephantidae,Elephants,Teeth,,13,Kilograms,,,
MOR15020,1. Seizure,France,4/9/2018 0:00,"Live eels and elvers seized, 13 people arrested in Vendée, part of an illegall eel poaching network",Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,,,,,
MOR15021,1. Seizure,France,5/3/2018 0:00,33kg of live elvers seized at Roissy-Charles-de-Gaulle Airport,Anguilla,Freshwater Eels,Fingerlings/fry,,33,Kilograms,,,
MOR15025,1. Seizure,Italy,5/1/2018 0:00,"Estimated 500kg of European eels seized at Venice Marco Polo Airport, one Italian national arrested",Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,700000,500,Kilograms,1000000,EUR Euro,1231670
MOR15026,1. Seizure,Italy,5/22/2018 0:00,163kg of Bluefin tuna seized in Messina without a vaild catch permit,Thunnus thynnus,"Atlantic bluefin tuna, Bluefin tuna, Northern bluefin tuna",Individual - Dead,,163,Kilograms,,,
MOR15027,1. Seizure,Italy,5/31/2018 0:00,"125kg of Bluefin tuna meat seized from a truck in Via del Minatore, in Carbonia, 55-year-old arrested",Thunnus thynnus,"Atlantic bluefin tuna, Bluefin tuna, Northern bluefin tuna",Meat,,125,Kilograms,,,
MOR15031,1. Seizure,Germany,5/1/2018 0:00,"1 walrus tusk seized at Karlsruhe/Baden-Baden Airport, 56-year-old man arrested",Odobenus rosmarus,"Walrus, Morsa, Morse",Ivory - Worked,1,,,,,
MOR15032,1. Seizure,Germany,5/14/2018 0:00,"Dolphin skull seized from postal package at Nuremberg Airport, arriving from Thailand",Delphinidae,"Dolphins, Delfines, Dauphins",Skull,1,,,,,
MOR15034,1. Seizure,Mexico,5/1/2018 0:00,"99 Olive Ridley turtle eggs seized from El Real beach in Tecomán, one suspect detained",Lepidochelys olivacea,"Olive Ridley, Pacific Ridley, Tortuga golfina, Tortuga olivacea, Ridley du Pacifique, Tortue bâtarde, Tortue de Ridley, Tortue olivâtre",Eggs,99,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Ursidae,"Bears, Osos, Ours",Teeth,70,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Ursidae,"Bears, Osos, Ours",Gall Bladder,44,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Saiga tatarica,"Saiga, Saiga Antelope, Antílope saiga, Saiga, Saïga",Horn,1276,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Cervidae,,Genitalia,4,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Holothuroidea,Sea Cucumber,Individual - Dead,,320,Kilograms,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Mammuthus,,Tusk,156,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Odobenus rosmarus,"Walrus, Morsa, Morse",Tusk,406,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Elephantidae,Elephants,Tusk,2,,,,,
MOR15046,1. Seizure,China,4/26/2018 0:00,"1276 antelope antlers, 156 mammoth ivory, 406 walrus tusks & more seized from truck at Hulin Port",Monodon monoceros,"Narwhal, Unicorn Whale, Narval",Tusk,226,,,,,
MOR15048,1. Seizure,Italy,5/1/2018 0:00,Coral branches and seahorses seized from Piazza Marina Market in Palmero,Anthozoa,,Coral - Raw,27,,,,,
MOR15048,1. Seizure,Italy,5/1/2018 0:00,Coral branches and seahorses seized from Piazza Marina Market in Palmero,Hippocampus,,Individual - Dead,16,,,,,
MOR15049,1. Seizure,Brazil,5/1/2018 0:00,"57 turtles seized from a house in Belém, one person arrested",Kinosternon scorpioides,Scorpion Mud Turtle,Individual - Live,,,,,,
MOR15049,1. Seizure,Brazil,5/1/2018 0:00,"57 turtles seized from a house in Belém, one person arrested",Rhinoclemmys pulcherrima,Painted wood turtle,Individual - Live,,,,,,
MOR15051,1. Seizure,United States of America,5/12/2018 0:00,"31 spotted turtles and 14 box turtles seized from two flight attendants at Los Angeles International, court case results in extradition",Terrapene,,Individual - Live,14,,,,,
MOR15051,1. Seizure,United States of America,5/12/2018 0:00,"31 spotted turtles and 14 box turtles seized from two flight attendants at Los Angeles International, court case results in extradition",Clemmys guttata,Spotted Turtle,Individual - Live,31,,,,,
MOR15054,1. Seizure,India,5/1/2018 0:00,"60kg of semi-dried tortoise bones seized near Baishnabnagar, three people arrested",Testudines,,Bone,,60,Kilograms,,,
MOR15055,1. Seizure,India,5/1/2018 0:00,40kg of turtle bones seized from a house in Chakmailpur,Testudines,,Bone,,40,Kilograms,,,
MOR15056,1. Seizure,India,5/26/2018 0:00,"2,500 Indian softshell turtles seized near Dhulagarh toll plaza, 1799 survived, four people arrested",Nilssonia gangetica,"Indian Softshell Turtle, Tortuga del Ganges, Trionyx du Gange",Individual - Dead,701,,,,,
MOR15056,1. Seizure,India,5/26/2018 0:00,"2,500 Indian softshell turtles seized near Dhulagarh toll plaza, 1799 survived, four people arrested",Nilssonia gangetica,"Indian Softshell Turtle, Tortuga del Ganges, Trionyx du Gange",Individual - Live,1799,,,,,
MOR15057,1. Seizure,Italy,4/1/2018 0:00,"10 tortoises seized from a private residence in Rivoli, one 46-year-old man arrested",Centrochelys sulcata,"African Spurred Tortoise, Grooved Tortoise, Tortuga con púas, Tortue sillonnée",Individual - Live,1,,,,,
MOR15057,1. Seizure,Italy,4/1/2018 0:00,"10 tortoises seized from a private residence in Rivoli, one 46-year-old man arrested",Testudo graeca,"Algerian Tortoise, Common Tortoise, Greek Tortoise, Mesopotamian Tortoise, Moorish Tortoise, Spur-thighed Tortoise, Tortuga mora, Tortue mauresque",Individual - Live,3,,,,,
MOR15057,1. Seizure,Italy,4/1/2018 0:00,"10 tortoises seized from a private residence in Rivoli, one 46-year-old man arrested",Testudo hermanni,"Hermann's Tortoise, Tortuga mediterránea, Tortue d'Hermann",Individual - Live,6,,,,,
MOR15058,1. Seizure,Italy,5/1/2018 0:00,"8 Hermann's tortoises seized from a private residence in Pozzuoli, 57-year-old and his 25-year-old son arrested, drugs also seized",Testudo hermanni,"Hermann's Tortoise, Tortuga mediterránea, Tortue d'Hermann",Individual - Live,8,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Carduelis,,Individual - Live,,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Spinus spinus,Eurasian Siskin,Individual - Live,,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Chloris chloris,European greenfinch,Individual - Live,,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Fringilla coelebs,Common Chaffinch,Individual - Live,,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Serinus serinus,European Serin,Individual - Live,,,,,,
MOR15059,1. Seizure,Italy,5/1/2018 0:00,27 Hermann's tortoises and 15 birds seized in Acquedolci being exhibited for sale,Testudo hermanni,"Hermann's Tortoise, Tortuga mediterránea, Tortue d'Hermann",Individual - Live,27,,,,,
MOR15062,1. Seizure,Brazil,5/8/2018 0:00,"3 month old Boa constrictor seized in Plaza Praça da Biblia in Goiânia, 20-year-old man arrested",Boa constrictor,"Ampalagua, Boa Constrictor, Giboya, Masacuate",Individual - Live,1,,,250,BRL Brazilian Real,64.40989685
MOR15065,1. Seizure,India,5/13/2018 0:00,"A red sand boa seized in Vadodara, four people arrested",Eryx johnii,"Blunt-tailed Sand Boa, Brown Sand Boa, Indian Sand Boa, Boa de arena de la India, Boa des sables brun",Individual - Live,1,3.5,Kilograms,60000,INR Indian Rupee,859.4180298
MOR15066,1. Seizure,India,5/17/2018 0:00,"Three Sand Boas seized at Munjoba Temple in Wakad, four suspects arrested",Eryx johnii,"Blunt-tailed Sand Boa, Brown Sand Boa, Indian Sand Boa, Boa de arena de la India, Boa des sables brun",Individual - Live,3,,,,,
MOR15068,1. Seizure,Viet Nam,4/30/2018 0:00,12 dead Green sea turtles (320.7kg) seized in Ca Mau - 2 convicted,Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Dead,12,320.7,Kilograms,,,
MOR15394,1. Seizure,Colombia,2/1/2018 0:00,24 live Iguanas seized being transported by motorcycle in Valledupar,Iguanidae,,Individual - Live,24,,,106000000,COP Colombian Peso,34966.10156
MOR15395,1. Seizure,Colombia,2/1/2018 0:00,"3000 Iguana eggs seized in Bosconia, one suspect arrested",Iguanidae,,Eggs,3000,,,10800000000,COP Colombian Peso,3562590
MOR15396,1. Seizure,Colombia,5/1/2018 0:00,"22 common iguanas and 3 parrots seized in Valledupar, two suspects arrested after advertising them for sale on social media",Amazona ochrocephala,"Yellow-crowned Amazon, Yellow-crowned Parrot, Yellow-fronted Amazon, Amazona real, Loro cabeza amarilla, Loro mona amarilla, Loro nuca amarilla, Loro real, Amazone à front jaune",Individual - Live,1,,,,,
MOR15396,1. Seizure,Colombia,5/1/2018 0:00,"22 common iguanas and 3 parrots seized in Valledupar, two suspects arrested after advertising them for sale on social media",Iguana iguana,"Common Iguana, Green Iguana, Gallina de palo, Iguana verde, Iguane commun, Iguane vert",Individual - Dead,10,,,,,
MOR15396,1. Seizure,Colombia,5/1/2018 0:00,"22 common iguanas and 3 parrots seized in Valledupar, two suspects arrested after advertising them for sale on social media",Iguana iguana,"Common Iguana, Green Iguana, Gallina de palo, Iguana verde, Iguane commun, Iguane vert",Individual - Live,12,,,,,
MOR15396,1. Seizure,Colombia,5/1/2018 0:00,"22 common iguanas and 3 parrots seized in Valledupar, two suspects arrested after advertising them for sale on social media",Aratinga pertinax,"Brown-throated Conure, Brown-throated Parakeet, Aratinga pertinaz, Perico cara sucia, Conure cuivrée",Individual - Live,2,,,,,
MOR15397,1. Seizure,India,5/18/2018 0:00,"3 tokay geckos seized near Changsari, one suspect arrested",Gekko gecko,Tokay Gecko,Individual - Live,3,,,,,
MOR15399,1. Seizure,India,5/26/2018 0:00,"Two Tokay Geckos seized at the Permanent Vehicle Check Post in Khudengthabi, one suspect arrested",Gekko gecko,Tokay Gecko,Individual - Live,2,,,,,
MOR15410,1. Seizure,Mexico,4/1/2018 0:00,A Morelet's crocodile seized from a fish tank in Zapopan,Crocodylus moreletii,"Belize Crocodile, Morelet's Crocodile, Caimán de Morelet, Cocodrilo de Morelet, Crocodile de Morelet",Individual - Live,1,,,,,
MOR15411,1. Seizure,France,5/21/2018 0:00,Stuffed crocodile seized after being advertised for sale online,Crocodylidae,"Cocodrilos, Crocodiles",Individual - Dead,1,,,,,
MOR15413,1. Seizure,Italy,5/1/2018 0:00,Live Caiman seized in Matera,Caiman,,Individual - Live,1,,,,,
MOR15416,1. Seizure,Mexico,5/1/2018 0:00,Three Iguanas and seven turtles seized at the Mérida International Airport,Kinosternon scorpioides,Scorpion Mud Turtle,Individual - Live,5,,,,,
MOR15416,1. Seizure,Mexico,5/1/2018 0:00,Three Iguanas and seven turtles seized at the Mérida International Airport,Claudius angustatus,Narrow-bridged Musk Turtle,Individual - Live,2,,,,,
MOR15416,1. Seizure,Mexico,5/1/2018 0:00,Three Iguanas and seven turtles seized at the Mérida International Airport,Iguana iguana,"Common Iguana, Green Iguana, Gallina de palo, Iguana verde, Iguane commun, Iguane vert",Individual - Live,3,,,,,
MOR15420,1. Seizure,China,3/15/2018 0:00,"16 live animals including lizards and turtles seized at Guangzhou Airport, one suspect arrested",Cuora,,Individual - Live,1,,,,,
MOR15420,1. Seizure,China,3/15/2018 0:00,"16 live animals including lizards and turtles seized at Guangzhou Airport, one suspect arrested",Chelonia,,Individual - Live,1,,,,,
MOR15420,1. Seizure,China,3/15/2018 0:00,"16 live animals including lizards and turtles seized at Guangzhou Airport, one suspect arrested",Iguana,,Individual - Live,10,,,,,
MOR15422,1. Seizure,Argentina,5/15/2018 0:00,"94 birds and 18 tortoises seized in Bahía Blanca, trapping equipment also seized",Testudines,,Individual - Live,18,,,,,
MOR15422,1. Seizure,Argentina,5/15/2018 0:00,"94 birds and 18 tortoises seized in Bahía Blanca, trapping equipment also seized",Cardinalis cardinalis,,Individual - Live,,,,,,
MOR15422,1. Seizure,Argentina,5/15/2018 0:00,"94 birds and 18 tortoises seized in Bahía Blanca, trapping equipment also seized",Spinus xanthogastrus,Yellow-bellied Siskin,Individual - Live,,,,,,
MOR15422,1. Seizure,Argentina,5/15/2018 0:00,"94 birds and 18 tortoises seized in Bahía Blanca, trapping equipment also seized",Spinus barbatus,Black-chinned Siskin,Individual - Live,,,,,,
MOR15423,1. Seizure,Brazil,4/5/2018 0:00,"Six wild birds seized from a bus in  Via Dutra, Itatiaia, one 37-year-old passenger arrested",Sporophila caerulescens,Double-collared Seedeater,Individual - Live,2,,,,,
MOR15423,1. Seizure,Brazil,4/5/2018 0:00,"Six wild birds seized from a bus in  Via Dutra, Itatiaia, one 37-year-old passenger arrested",Cyanocompsa brissonii,Ultramarine Grosbeak,Individual - Live,2,,,,,
MOR15423,1. Seizure,Brazil,4/5/2018 0:00,"Six wild birds seized from a bus in  Via Dutra, Itatiaia, one 37-year-old passenger arrested",Paroaria dominicana,Red-cowled Cardinal,Individual - Live,2,,,,,
MOR15424,1. Seizure,Brazil,4/16/2018 0:00,"Two Toucans seized from a house in Bultrins, Olinda, one person arrested",Ramphastos toco,"Toco Toucan, Tucán de pico verde, Tucán grande, Tucán toco, Toucan toco",Individual - Live,2,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Psittacidae,"Amazons, Macaws, Parakeets, Parrots, Amazonas, Cotorras, Guacamayos, Periquitos, Loros, Amazones, Aras, Perruches, Perroquets",Individual - Live,2,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Sicalis flaveola,Saffron Finch,Individual - Live,,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Sporophila caerulescens,Double-collared Seedeater,Individual - Live,,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Saltator similis,Green-winged Saltator,Individual - Live,,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Zonotrichia capensis,Rufous-collared Sparrow,Individual - Live,,,,,,
MOR15425,1. Seizure,Brazil,4/17/2018 0:00,"41 live birds seized from a house in Jardim Calux, São Bernardo do Campo, one person fined",Volatinia jacarina,Blue-black Grassquit,Individual - Live,,,,,,
MOR15426,1. Seizure,Brazil,4/22/2018 0:00,"Birds seized for sale at Mercado do Cordeiro in Recife, two people arrested",Ramphastidae,,Individual - Live,,,,,,
